,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0.25490166334200526,0.011483271514742797,0.0,0.00024545418843027137,0.000177687998578496,0.0,0.0010881096297385368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014856876656447317,0.2853344804431761,0.05194752937389345,0.0,0.0,0.0,0.0,0.026535488404778637,0.0,0.00041920718718793773,0.00038589968195517217,0.0,0.0,0.0,0.0,0.0,0.0,0.0002555444773068126,0.0,0.0,0.0,0.0,0.0,9.452537391874788e-07,0.0,0.0,0.0,0.0,5.533478732074493e-06,0.0,5.638361153946994e-06,2.100703525610727e-06,0.000948082644844746,5.97935714876113e-05,0.001665637838183018,0.0,0.0007189434608315686,0.0,0.0,0.0,0.0,0.0,0.003166144404849543,0.00019440399270454834,0.005043233834557956,3.526685014833237e-05,2.2425475339986224e-05,-4.9339711313349107e-05,0.0,0.001423607377018834,0.0
113FF,0.05793506923638975,0.14607920272751115,0.0,0.0009916349212582963,0.0,0.0,0.0,0.14039924392605227,7.854225573358467e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015993288062714664,0.0018634048687747483,0.010030216551955682,0.0,0.004073579021068041,0.020734056848660812,0.00035744924220760654,0.0,0.0005775250750654826,0.010073098308392425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18925372634119e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002155395260169315,3.8689958021395546e-05,2.1286106558249432e-06,0.0,0.0002070109575935256,0.0,0.0,0.0,0.0,0.0,0.0015765575020032705,0.0015658357957839075,0.006645619554487842,0.00018338762077132833,0.0,0.00012581626384904022,0.00018985138855196127,0.0018273300882724723,0.0
211,0.0,0.0,0.08560044725465955,0.0,3.7407999700736e-05,0.026183299973213475,0.0,2.7661241989765342e-05,0.0,8.973156801428526e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600662963327289,0.0071104580591579885,0.0,1.9475362935560405e-06,4.960150153665451e-06,0.0,0.0,0.0,0.0,0.0,0.000145614910966883,0.0,0.0006460261317570296,1.0381790339744089e-05,0.0,2.3200698805048008e-06,1.6427779374922994e-05,0.0,0.0,0.0,0.0,0.0,2.7667393660372466e-05,0.0,0.0,0.0,2.9126962975261016e-06,5.275903366553938e-06,0.0,1.729864378632715e-05,0.0005482992930855542,9.32540052595259e-07,0.0,0.0,0.0,0.0,0.0001498381096945257,0.0,0.0,4.232022017799885e-06,0.0,0.0,0.02015588908459989,0.0,0.06601288923892516
212,0.0046545259639621875,0.0,0.00043308109640385206,0.09588422416840121,0.00121575999027392,0.011199719901543705,0.012268325173039217,0.00016596745193859204,0.10665252906063462,0.051281591120164026,0.001680725657634451,0.0003489598616850003,2.2579543498079328e-05,0.000812851095336971,0.00015071060048126917,0.0007539522894223176,0.0002884035552292808,0.0005980522382891929,0.0022484052375356723,0.0015290519877675841,0.0,0.01378312888898483,0.0,0.009586241840558434,0.0096454353797994,0.0010767069590599003,1.4119638128281295e-05,1.9840600614661807e-06,0.0,0.0016086666918020836,0.0,1.9065569216187214e-05,1.2771228975364299e-05,0.0,1.2567761179023568e-05,3.2301306587851475e-05,0.00010641335098237691,0.00013931642076212716,0.00044545341705692177,0.0012485112324941475,0.0,0.0,0.0,0.0,5.4090255984595096e-06,0.0,0.0,0.0,0.0,0.0010988146782417217,0.00012310441188625855,0.0010909129611102832,0.0007784389703847218,0.001379140568832542,0.0,4.727165721430488e-05,0.00019681407220616275,0.0008108348926312037,0.001648249488690898,0.006749229636675158,0.0006998543737363741,0.0015644666685422327,0.002114600334894009,0.0,0.01148875177931334,0.0,0.0011701788191904037,0.02033597836549997
213,0.0,0.0,0.04924919486287078,0.01021089423869929,0.027298487781612098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6019829636393558e-05,3.517268911035959e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.023396514541285215,0.001929489340976359,0.01598462955817854,0.0367199465891686,0.006817607945459136,0.023913827541186917,0.005911407470122931,0.01714997003365451,0.030757147345271758,0.023271882164504883,0.014052252663314842,0.007325513460069211,0.005582792129900114,0.006172839506172839,0.005556197471076124,0.00737860027118442,0.009006056474659815,0.006175676271175771,0.008936964915225784,0.017745050700144857,0.0012093437718795749,0.03356197281151005,0.017145648651224858,0.011128578136687002,0.018669903532869098,0.02079810903340315,0.007436180452870352,0.016774235789665824,0.0012018569536311739,0.0008923073056089683,0.004983902359168379,0.011877849621684634,0.003869682379535383,0.014519886836412048,0.006845240588841504,0.022215223605794854,0.0027252199641828235,0.003589056363443371,0.005072832793723747,0.006231604309554123,0.004404882424613651,0.0019023623882020765,0.0008186828409253225,0.018054028634795154,0.0002970046783154131,0.03339454414806957,0.0043902914625893255,0.0021820457665774865,0.0011490848285090676,0.004299139735148526,0.009238106794835946,0.0036718533812980267,0.01293938555217271,0.019053400434723013,0.0043232556838316205,0.01071884827334363,0.016712794964839985,0.006130268199233717,0.0053568108382454184,0.022377995947856336,0.023275459853808196,0.024100615144869126,0.009184898452631683,0.005623988851335117,0.002962849664366614,0.02945860712364599,0.00937024545988248,0.008033897061106736
23,0.003906161115872667,0.0006181859053613578,0.000708678157751758,0.02640105250755999,0.019676607842587138,0.015607895907989345,0.00015716434954872284,0.002839887510949242,0.006416902293433868,0.0039481889926285514,0.0036271330343451377,0.002379271784215911,0.0014930723138104956,0.0011428203518598998,0.0012726672929529398,0.0015287649188681775,0.001651765816313154,0.001850814295337081,0.0016891891891891893,0.0017503621438918397,0.0002545986888167526,0.004883998294648109,0.0035149175483747976,0.01722182730659084,0.002542643582699802,0.002881032292796999,0.001637391138807241,0.0033441332336012477,0.000960639184768579,0.030087094220110848,0.001236880877457846,0.0015279691900401467,0.003997394669289026,0.009777001164919287,0.005479543874054276,0.006565240563980813,0.000350385423966363,0.0007164844496337969,0.0027110016553698597,0.0015140936657220693,0.0056053546733817496,0.0023447299100519373,0.0006365402884946302,0.0006545459167137982,0.03725540140378966,0.034110734395392354,0.0018266594785561075,0.0004989949621243089,0.00012604221153664363,0.0011279416412169829,0.0012961135937167509,0.0008514442623299772,0.001124411846111265,0.005566916292042107,0.0006686312177108007,0.0013117884876969602,0.0023822703323287614,0.0021384656508954825,0.0010603068357127423,0.0031400856031635386,0.00992874210012866,0.002047628774933305,0.004684848373704472,0.015758701885341748,0.0016084745888151808,0.005695541656558838,0.013922263103799048,0.14635750559634608
321,0.0013652601958389903,0.0025289423401146454,0.0,0.0034461768055610103,0.0037595039699239684,1.0545875613506314e-05,0.038912118512059196,0.27762666543727815,0.0017279296261388628,0.0017677118898814198,0.0005486905067878791,0.0026383480451638657,0.0010330141150371292,0.004249360181563571,0.0063750584003576865,0.0008582539895400295,0.104008809417687,0.008454570063393537,0.0003367886520060433,0.0011467889908256881,0.0,0.031020135025013627,2.38299494805071e-05,0.0,0.00032837155816776336,0.005774682245270481,0.0032299889428626933,0.0009761575502413609,0.0,0.03371916198519524,0.0,0.0004766392304046803,0.0,6.240639041437844e-05,0.0003686543279180247,0.0008802106045189528,0.00015832230268109736,0.0004179492622863815,0.0010057502931988312,0.0024340493107177573,0.00013706179218218441,7.2817699069935936e-06,0.0,0.0,1.819399519481835e-05,0.005916869758511083,0.001204390864982049,2.8191805769734967e-05,5.2517588140268176e-05,0.000704144329926935,8.793172277589898e-06,0.0012888737521020031,0.0002162330473290894,9.791058805099183e-05,0.0003795438014062704,0.000421899540637671,1.2300879512885172e-05,0.003247794707297514,4.0201207041241414e-05,0.001335513586407729,0.0025519942315033435,0.0009100572333036913,0.0006785341968539148,3.2036393342837464e-05,0.00017022200403105442,5.273649681998924e-05,0.0011494637892461668,0.0008242789676188218
327,8.596082714541791e-05,0.0014611666853995729,0.002716599604715072,0.005822173349566037,0.012400751900793984,0.00016873400981610103,0.06485754445913283,0.0079018947950763,0.1476358781024191,0.01172342936106637,0.0051374758503980895,0.007780218734386029,0.0013999316968809183,0.01679623996008177,0.012930969521292896,0.001665847153308599,0.005925382134710679,0.007396961894629491,0.004805271109618935,0.0008852406244970224,0.0,0.003820851704542388,1.191497474025355e-05,0.00411846479074524,0.002897847058071935,0.009463244757362405,8.374406062290974e-05,0.0008065204149860025,0.0,0.00022621875353466802,0.0,0.0006073745621728213,0.0,0.0,0.00013824537296925927,0.0007510053781675469,1.2977237924680112e-05,1.3268230548774015e-05,0.0045102158477013325,0.002160252987802374,7.845606035256074e-05,8.191991145367793e-05,2.2048835294241706e-05,0.0,9.244516477367162e-05,0.0001027646050242406,0.002021656094791296,2.819180576973497e-06,0.0005797941730685607,0.00354693591631241,0.00013893212198592037,0.0013410247131697142,0.0025947965679490727,0.0003972372429497383,0.0030466083518287113,0.0034106500680120967,0.0009471677224921582,0.0021429207876681815,7.035211232217247e-05,0.0012833959830357202,0.000600885068359513,0.0033637868166467083,0.0024404660302646,0.0002450784090727066,0.0020722678751606623,0.0,0.0008396198307185382,0.009507436859384218
331,0.00020984554861969666,0.0,0.011842799436207155,0.005684719004045085,0.005218415958252672,1.0545875613506314e-05,0.0035862623149041234,0.0021760177031948736,0.012268300345585926,0.30808436562024705,0.22321307385085437,0.11166979937451589,0.017247948789595346,0.12958134144574823,0.07664638771809079,0.03777509573406047,0.04841246952098791,0.03263476635043343,0.0023659140506966593,0.0017503621438918397,0.0,0.005628740576041964,0.0001906395958440568,2.9696005701633096e-05,8.049575161310931e-05,0.008441214323567264,0.00025512725445584134,0.000307529309527258,0.0,0.009073885558446128,0.0,0.0,0.0,0.0,0.0011227199986594389,0.0,5.969529445352851e-05,3.9804691646322043e-05,0.0005626169460224142,0.0009035278656207647,0.0,0.0,0.0,0.0,4.917295998599554e-07,0.002193629068786674,0.0002064670054254941,0.0,0.0,0.0010281817930267137,7.913855049830907e-05,0.0005736605717448222,0.0032521450318295044,0.00044759125966167693,0.0001818453102560755,2.363582860715244e-05,6.150439756442585e-05,0.0011806112447652142,0.00011557847024356906,0.002345292151740402,0.000116642395622729,0.00013822105828402838,0.0011567526848653019,0.00024027295007128099,0.001381511916773775,0.0,3.922633329866137e-05,0.0017021925255964025
332,0.005134895292127758,0.003858978681952718,0.02403600085041379,0.010888347798766839,0.01267195989862432,0.0023074375842351814,0.07450033777660608,0.027513715365819924,0.01475808985234056,0.01988900205036633,0.12130103182693724,0.0811701787361837,0.02556286568276306,0.08317639673571876,0.048108498235848694,0.0526067974907991,0.067774835478881,0.03247738418246259,0.017353533657881483,0.008268952197006277,0.0017821908217172681,0.03510542420628282,0.011295396053760365,0.0023942404596941683,0.01327796588513384,0.037339860869272636,0.001438742436864525,0.0019949723918042447,0.0009352478406777796,0.005869119883371665,0.046564927151354206,0.005332912075042081,0.005019092987318169,0.0382759194541521,0.0031042370112188216,0.007251643328972657,0.003028887331620338,0.00018575522768283622,0.014749844265309271,0.004394430982791901,0.00038471827184930385,0.0003240387608612149,0.0,0.0002541925890150673,1.4751887995798663e-05,0.0022774217467295163,0.004677051192346957,9.02137784631519e-05,0.00627060002394802,0.004176806490652429,0.0010551806733107877,0.002936418399710509,0.03323069471353446,0.001373545678086771,0.0003814088815114609,0.0017750507283971482,0.00013530967464173689,0.01260803706673795,0.00024120724224744848,0.004026084860487691,0.005754358184054631,0.004175988433466131,0.009596815262364205,0.011747745438818498,0.0035080534743791216,0.002362595057535518,0.0022319342901620355,0.017100965704913776
333,0.005820053649669177,0.0016110299351841445,0.025689583218501226,0.04729411302674469,0.0651740874786073,0.0033978811226717345,0.03164073243656707,0.004481121202341985,0.0010760289035501099,0.007465666458788534,0.019004906448268594,0.10582736532660793,0.0014563805556261167,0.015355642474286542,0.05343193155729264,0.01709951872215517,0.0015337825437193571,0.007566934636037998,0.004510449890884674,0.0005230967326573314,0.0001272993444083763,0.004247189677224378,0.0194690687255743,0.0001466240281518134,0.006227560212099917,0.008929097164391282,0.0012766100404259847,0.0008134646252011341,5.50145788633988e-05,0.0005152760497178549,0.0016916164941702895,0.0016941120074954923,0.0009322997152015938,0.001601764020635713,0.016325521771551617,0.014479060678004425,0.0003374081860416829,0.0003383398789937374,0.0019326182104604992,0.001815269620928991,8.50728365268731e-06,8.374035393042633e-05,0.0006010704230212848,0.0,6.441657758165416e-05,0.0001059265928711403,0.002813112948922357,8.45754173092049e-05,0.004955559616915705,0.0020396155823426527,0.0005416594122995376,0.003994337895655506,0.04393855521727097,0.0072957375324853345,0.0007721431635488744,0.0008733438670342825,0.0007380527707731103,0.0007841040719950102,0.000170855129925276,0.0012833959830357202,0.00035346180491736064,0.0009357443326308115,0.011085076338623831,0.0013567412580691666,0.000606878449154194,0.0013922435160477159,0.0023456465821963574,0.00673819827296619
334,0.00020478902937584855,1.8732906223071447e-05,0.0001653582368087435,0.00035345403133959076,0.002169663982642688,0.0003163762684051894,0.0059747801917151575,0.009948826702318935,0.004948162111215834,0.005742820352914257,0.01636252848136907,0.02045380643830945,0.12302746519222248,0.03143560770679415,0.0254751151680172,0.07114865972315348,0.013292782045567761,0.014126623397062619,0.0031832298136645963,0.006096088845968131,0.001336643116287951,0.005612550526446446,0.01265370317414927,0.0006625921272176885,0.007226729700376924,0.009778686249274485,0.019440307282276397,0.0017549011243668368,1.692756272719963e-05,0.0013196093956188968,1.8189424668497736e-05,0.0007462808521764709,5.1084915901457196e-05,0.00016641704110500916,0.0006116310440458137,0.0013324288967488736,0.008427418308287265,0.003463008173230018,0.021815617086386643,0.017290237792106453,0.0008630166638781681,0.001987923184609251,5.94359907931733e-05,0.01124166724919135,9.834591997199108e-07,0.0008031449131125264,0.0005219027081588878,0.004479677936810886,0.013996987591144275,0.007508202880947908,0.013233724277772795,0.007240469145788544,0.008415790202048159,0.003530376060581477,0.009414924371001734,0.0008213450440985472,0.0006642474936957993,0.003368083400160385,0.0001507545264046553,0.0010293226665971766,0.0015481627055380395,0.0002324070891501362,0.005747085900172243,0.0342180717294847,0.008145986337833937,0.0,0.001195742047632228,0.005992959754297119
335,0.00515512136910315,0.002098085496984002,0.00044882949990944666,0.0005989082197698621,0.00505007995959936,4.8511027822129044e-05,0.03377259079092959,0.003937116776543266,0.0007461514294690543,0.005217890680030688,0.00804553553637385,0.03996383506887992,0.009618885530181793,0.08723260418175673,0.011510940752313827,0.007685545274387973,0.0016124380587818883,0.00601829410320493,0.001478302836998489,0.000744406888781587,6.364967220418815e-05,0.002590407935282975,0.000977027928700791,0.0002487040477511772,0.0014182584808024022,0.004235327764739529,0.00024392892076789409,0.00039780404232396923,4.231890681799908e-06,0.003971395895386394,0.0003819779180384524,0.0004221661755012883,0.0022860499865902098,6.240639041437844e-05,0.0005278459695189899,0.0018977017620362743,1.2977237924680112e-05,0.0,0.005805974875963264,0.0007775815570796884,0.00024293021097118205,0.00014563539813987187,2.3007480307034825e-05,0.0,3.933836798879643e-06,0.001867153823594279,0.0007828540622383317,2.819180576973497e-06,0.007486907365276631,0.00448700864633896,0.0001969670590180137,0.0024032014304263606,0.01136520896761694,0.0019526168702740658,1.678572094671466e-05,0.0011617009760415424,0.004141296102671341,0.0028022810300276217,0.00029648390192915544,0.0027492035778734713,0.004298095547795105,0.0005908032845237673,0.007222650910378469,0.003866792676480482,0.008382816952138014,0.0005168176688358946,0.0007858489019271148,0.011627414615143586
3361MV,0.002925196382566133,0.0025289423401146454,0.0033740954510736473,0.012822526803597377,0.007537711939698304,0.00010967710638046566,0.00204947381629262,0.02111474805218754,0.005867106503298775,0.0034008264277414118,0.005865212733085171,0.042417128641938105,0.003488539470453256,0.007162747275741626,0.3422654482551899,0.01633662628700848,0.008429249364201254,0.007006654118061807,0.007285546415981199,0.00187107677450507,6.364967220418815e-05,0.00990831035245738,0.002704699266037556,0.0004305920826736799,0.0026244170446559764,0.003444621091679915,0.005306549515866821,0.007159480731800713,0.0,0.0012190677273812667,0.0,0.02946992270273509,0.011660132054507605,2.0802130138126145e-05,0.001260965371628698,0.020269069883876802,0.0011939058890705703,0.0007430209107313449,0.0019859798177121095,0.0006927046969759196,0.00017865295670643349,4.733150439545836e-05,0.0,0.0,0.0,0.0,0.006945320654729815,0.0,0.0003319111570464949,0.0034282435421882215,0.0013066654004498586,0.017495050980225208,0.0167883337946305,0.001826731828494219,0.000734841561445064,0.0020894072488722754,0.0006478463210119524,0.014510380468680388,0.0007437223302629661,0.0009837197636466688,0.0009225353108343112,0.0015791450110148727,0.0329462914085721,0.011874289192522706,0.0003552459214561136,0.04780036071763825,0.00423335877902969,0.004567408800024841
3364OT,0.0,0.00011239743733842868,0.0,4.909083768605428e-05,0.0,0.0,4.0558541819025254e-05,0.00010142455396247291,0.0,0.0,0.0001530557729460926,0.0002828689787901139,0.0,0.0,0.0007769968735923212,0.19307734716075872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007232301175196043,0.014364890849451419,0.03637884933699547,3.5407485687204825e-05,0.0007790449674972222,0.0,0.010908816703392457,0.0,0.0,0.0,5.800174701262002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014213957931927374,0.00011255260515315068,3.405777049319909e-05,0.0004324660946581788,0.0,0.0,0.0,0.0,0.0,0.0,0.0001824116118020313,0.0,0.0,0.0003808819816019896,0.07770907751205369,0.0005032650553961609,3.1641898091993545e-05,0.0,0.00017501813696016078
337,0.0,0.0,0.0,0.0,0.0,0.0,0.017151193371720302,0.006675579733530035,7.854225573358467e-06,0.0,0.0,0.0009411341724231825,0.0003189360519103705,8.048030646900704e-06,5.8609677964938015e-05,0.0013708223444042138,0.06116777221362838,0.0014101442250187284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001589825119236884,0.0004255366801419949,0.0016566901513242608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5954475849360222e-06,0.0,0.00020648621936492727,0.0008898380494749955,0.0,0.0,0.0,0.0,0.0037661570053273987,8.379267794284233e-05,0.0,3.664934750065546e-05,8.402814102442908e-06,0.0004733131483479915,1.2310441188625856e-05,3.1929159837374146e-06,0.0,0.0,0.000259246134621482,0.00012763347447862316,4.100293170961724e-06,0.0008197451661766016,0.003110568394816054,0.004755731307695816,7.069236098347213e-06,0.00036206578099179116,0.0010297920243313053,0.0,0.0,0.0015082638090516923,6.61117976943731e-06,0.0011630237488320363
339,0.00034131504895974757,1.8732906223071447e-05,8.267911840437176e-05,0.0003338176962651691,0.000271207997830336,0.0,0.0012731579767878394,0.0002766124198976534,0.0010367577756833176,0.0001345973520214279,0.00021370051317001607,0.00761102607417512,8.467328811779747e-06,0.00537608447212967,0.004733987417339422,0.0005751493749348114,0.00022285729267717156,0.06385938847584813,5.8754406580493536e-05,0.0002213101561242556,0.006619565909235567,0.0,5.9574873701267756e-05,7.424001425408274e-06,0.0006644093783939181,0.0006140594375888494,0.0005190184222326848,0.002204290728288927,0.0,1.2567708529703778e-05,0.0,2.723652745169602e-05,0.0003703656402855647,2.0802130138126145e-05,0.0009132573123423793,0.001413182163218502,1.8168133094552157e-05,1.3268230548774015e-05,0.0002656480013177997,0.00026832039645707556,0.00013989755339974686,4.915194687220676e-05,1.1503740153517413e-05,0.0,0.0,0.0003138272938047963,0.00018639382434245994,4.7926069808549446e-05,0.00011343799038297926,0.001741064211846227,2.989678574380565e-05,0.0025128248792013453,0.0028283282590644892,0.0013120018798832905,0.025680287968368243,0.042273861255322495,0.0042274022592615375,0.008500400962309543,0.0006633199161804834,0.002443012658062919,0.0002721655897863677,0.0010507246819998262,0.0035323277108569705,0.0017988434862003235,0.0013963138301677797,0.0,0.0031090174729073855,0.00012420641977817863
311FT,0.10155766075306741,0.005001685961560077,0.0,0.0,0.0,0.0,0.0,0.00023973076391129962,0.004791077599748665,3.140604880499984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.777172031300166e-05,0.2198789239550109,0.0007242877836793819,0.01476672395137165,0.0027145316488486177,0.0038247068916213898,0.0010282241974190458,0.007915415575289082,0.0009799715682068623,0.0015034980186252633,0.0022419878694567843,0.0035928751888481218,2.5135417059407557e-05,0.009985994143005257,0.00011711706804229288,0.0,0.0,5.864955216877665e-05,0.0,0.00014534506475641725,0.00015258465131090117,0.0,0.00024367872739469108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005788983891333126,0.0002462088237725171,0.0,0.0,0.025993862404851888,4.662700262976295e-06,0.00947678548003777,0.02754576952252086,0.0677537200392052,0.007211091513022678,0.052000338764421915,0.0353815266722278,0.12440873801727396,0.0037425181377410315,0.007366768649185475,0.00019982583081906387,0.014006813555389143,0.02473727171596256,0.0
313TT,0.0003059194142528108,0.0014049679667303585,0.0,1.963633507442171e-05,0.0,0.0,0.002353029152719387,0.005144991010096353,0.002803958529688973,0.0,2.887844772567785e-06,0.0021968609474260245,2.822442937259916e-06,0.0,0.006120524941767099,0.006106119529748335,0.053249783697333575,0.01428400556503346,0.00024970622796709755,0.18402945436986962,0.09445611355101521,0.022374648541006698,0.003395767800972262,6.681601282867446e-05,3.833131029195681e-06,0.01337051337051337,0.0017810219404569992,0.0019037056289768004,0.0,0.0,0.0023100569328992123,8.443323510025766e-05,0.0,2.0802130138126145e-05,0.000465007163623872,8.07532664696287e-05,5.1908951698720444e-06,0.0013268230548774016,1.0440314462271604e-05,1.9165742604076827e-05,0.0,0.0,0.0,0.0,4.917295998599554e-07,0.0001802333072732835,0.0006968261433110425,0.0,0.0,0.0003757378223808671,3.8689958021395546e-05,0.00014261691394027118,0.0016433711597010794,0.00015945438625447243,7.27381241024302e-05,0.0005471694322555789,0.00958648543370851,0.007110398289227479,0.0,0.004110775965967205,0.007769090472083587,0.0004342342981489387,0.001324622891571364,0.002396322222044242,0.0010632707788026732,6.328379618398709e-05,0.0012389350887925517,5.081171718198216e-05
315AL,0.00015169557731544337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.854225573358467e-06,0.0,0.0,0.0,0.0,0.0,0.003625427222688309,0.0,0.0,0.0009128165742308734,2.3082088299479602e-05,0.00549251569290198,0.08134428107695245,0.0,0.02714231245829759,2.598400498892896e-05,0.0,4.205886558827735e-06,0.0004167727668209927,0.00037399532158637506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022580393988943392,0.00015258465131090117,0.0007876637244313799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003441116757091568,0.0,0.0,2.038887408268271e-05,1.5827710099661814e-05,0.00023734008812448116,0.0011503598117907556,0.0003273011086276013,5.315478299792976e-05,8.508898298574877e-05,0.0,0.0028379221242092133,0.0006733702179407936,0.0002605880168600447,5.30192707376041e-05,0.00022751430832592282,0.0032741743677711776,0.0004725368018068526,0.0001603540617683846,0.0008648785478478236,0.0012429017966542142,0.0001100920538942947
